city_id,city_name,consumers,population,estimated_rent,city_rank,customer_id,customer_name,sale_id,sale_date,total,rating,product_id-2,product_name,price,month
13,Nagpur,725000,2900000,7200,13,466,Vihaan Gupta,3415,27-09-2023,400,2,22,Coffee Art Print,400,
14,Indore,825000,3300000,6300,14,480,Krishna Shukla,3424,27-09-2023,250,4,23,Customizable Coffee Coaster Set,250,
14,Indore,825000,3300000,6300,14,485,Saanvi Mehta,3426,27-09-2023,250,3,23,Customizable Coffee Coaster Set,250,
1,Bangalore,3075000,12300000,29700,1,1,Aarav Agarwal,3444,28-09-2023,650,4,21,Insulated Travel Mug,650,
1,Bangalore,3075000,12300000,29700,1,14,Ananya Mehta,3453,28-09-2023,400,5,22,Coffee Art Print,400,
1,Bangalore,3075000,12300000,29700,1,18,Arjun Rao,3442,28-09-2023,650,5,21,Insulated Travel Mug,650,
1,Bangalore,3075000,12300000,29700,1,24,Aryan Sharma,3462,28-09-2023,500,5,24,Tote Bag with Coffee Design,500,
1,Bangalore,3075000,12300000,29700,1,26,Dhruv Agarwal,3455,28-09-2023,250,5,23,Customizable Coffee Coaster Set,250,
1,Bangalore,3075000,12300000,29700,1,35,Diya Reddy,3466,28-09-2023,500,5,24,Tote Bag with Coffee Design,500,
2,Chennai,2775000,11100000,17100,6,49,Aditi Malhotra,3464,28-09-2023,500,5,24,Tote Bag with Coffee Design,500,
2,Chennai,2775000,11100000,17100,6,58,Ananya Chopra,3443,28-09-2023,650,5,21,Insulated Travel Mug,650,
2,Chennai,2775000,11100000,17100,6,65,Arjun Mishra,3445,28-09-2023,650,4,21,Insulated Travel Mug,650,
2,Chennai,2775000,11100000,17100,6,66,Arjun Sinha,3468,28-09-2023,500,5,24,Tote Bag with Coffee Design,500,
2,Chennai,2775000,11100000,17100,6,74,Diya Shukla,3456,28-09-2023,250,5,23,Customizable Coffee Coaster Set,250,
3,Pune,1875000,7500000,15300,9,86,Aditya Desai,3446,28-09-2023,650,4,21,Insulated Travel Mug,650,
3,Pune,1875000,7500000,15300,9,92,Arjun Kumar,3460,28-09-2023,250,5,23,Customizable Coffee Coaster Set,250,
3,Pune,1875000,7500000,15300,9,93,Arjun Mehta,3457,28-09-2023,250,4,23,Customizable Coffee Coaster Set,250,
3,Pune,1875000,7500000,15300,9,95,Arjun Sharma,3440,28-09-2023,650,4,21,Insulated Travel Mug,650,
3,Pune,1875000,7500000,15300,9,101,Dhruv Sinha,3447,28-09-2023,650,5,21,Insulated Travel Mug,650,
3,Pune,1875000,7500000,15300,9,118,Riya Kumar,3461,28-09-2023,500,5,24,Tote Bag with Coffee Design,500,
3,Pune,1875000,7500000,15300,9,122,Rudra Sharma,3452,28-09-2023,400,5,22,Coffee Art Print,400,
3,Pune,1875000,7500000,15300,9,125,Vivaan Singh,3438,28-09-2023,650,4,21,Insulated Travel Mug,650,
3,Pune,1875000,7500000,15300,9,127,Krishna Kumar,3458,28-09-2023,250,5,23,Customizable Coffee Coaster Set,250,
3,Pune,1875000,7500000,15300,9,129,Aditi Gupta,3459,28-09-2023,250,5,23,Customizable Coffee Coaster Set,250,
4,Jaipur,1000000,4000000,10800,8,138,Aditi Mehta,3437,28-09-2023,650,2,21,Insulated Travel Mug,650,
4,Jaipur,1000000,4000000,10800,8,157,Dhruv Joshi,3467,28-09-2023,500,4,24,Tote Bag with Coffee Design,500,
4,Jaipur,1000000,4000000,10800,8,158,Dhruv Kapoor,3441,28-09-2023,650,5,21,Insulated Travel Mug,650,
5,Delhi,7750000,31000000,22500,3,220,Ananya Patel,3439,28-09-2023,650,3,21,Insulated Travel Mug,650,
5,Delhi,7750000,31000000,22500,3,242,Mira Joshi,3449,28-09-2023,400,5,22,Coffee Art Print,400,
5,Delhi,7750000,31000000,22500,3,258,Vivaan Rao,3454,28-09-2023,400,4,22,Coffee Art Print,400,
5,Delhi,7750000,31000000,22500,3,260,Kiara Sinha,3463,28-09-2023,500,3,24,Tote Bag with Coffee Design,500,
6,Mumbai,5100000,20400000,31500,2,284,Vihaan Shukla,3469,28-09-2023,500,5,24,Tote Bag with Coffee Design,500,
6,Mumbai,5100000,20400000,31500,2,285,Vivaan Gupta,3448,28-09-2023,400,2,22,Coffee Art Print,400,
11,Lucknow,950000,3800000,9000,11,410,Krishna Sinha,3465,28-09-2023,500,4,24,Tote Bag with Coffee Design,500,
12,Kanpur,775000,3100000,8100,12,441,Mira Singh,3451,28-09-2023,400,2,22,Coffee Art Print,400,
13,Nagpur,725000,2900000,7200,13,459,Mira Singh,3450,28-09-2023,400,2,22,Coffee Art Print,400,
1,Bangalore,3075000,12300000,29700,1,9,Aditya Sharma,3500,29-09-2023,500,5,24,Tote Bag with Coffee Design,500,
1,Bangalore,3075000,12300000,29700,1,10,Aditya Singh,3501,29-09-2023,500,5,24,Tote Bag with Coffee Design,500,
1,Bangalore,3075000,12300000,29700,1,12,Ananya Kumar,3502,29-09-2023,500,5,24,Tote Bag with Coffee Design,500,
1,Bangalore,3075000,12300000,29700,1,12,Ananya Kumar,3480,29-09-2023,650,5,21,Insulated Travel Mug,650,
1,Bangalore,3075000,12300000,29700,1,27,Dhruv Kumar,3482,29-09-2023,400,4,22,Coffee Art Print,400,
1,Bangalore,3075000,12300000,29700,1,30,Dhruv Singh,3483,29-09-2023,400,4,22,Coffee Art Print,400,
2,Chennai,2775000,11100000,17100,6,41,Aarav Kapoor,3473,29-09-2023,650,5,21,Insulated Travel Mug,650,
2,Chennai,2775000,11100000,17100,6,45,Aarav Sharma,3489,29-09-2023,400,4,22,Coffee Art Print,400,
2,Chennai,2775000,11100000,17100,6,64,Ananya Singh,3488,29-09-2023,400,5,22,Coffee Art Print,400,
2,Chennai,2775000,11100000,17100,6,72,Diya Agarwal,3496,29-09-2023,250,5,23,Customizable Coffee Coaster Set,250,
2,Chennai,2775000,11100000,17100,6,74,Diya Shukla,3497,29-09-2023,250,5,23,Customizable Coffee Coaster Set,250,
3,Pune,1875000,7500000,15300,9,105,Diya Pandey,3476,29-09-2023,650,5,21,Insulated Travel Mug,650,
3,Pune,1875000,7500000,15300,9,109,Ishita Kapoor,3491,29-09-2023,400,5,22,Coffee Art Print,400,
3,Pune,1875000,7500000,15300,9,119,Riya Singh,3481,29-09-2023,400,4,22,Coffee Art Print,400,
3,Pune,1875000,7500000,15300,9,128,Mira Nair,3477,29-09-2023,650,5,21,Insulated Travel Mug,650,
3,Pune,1875000,7500000,15300,9,132,Veer Kapoor,3504,29-09-2023,500,5,24,Tote Bag with Coffee Design,500,
4,Jaipur,1000000,4000000,10800,8,152,Aryan Chopra,3470,29-09-2023,650,5,21,Insulated Travel Mug,650,
4,Jaipur,1000000,4000000,10800,8,172,Isha Reddy,3487,29-09-2023,400,5,22,Coffee Art Print,400,
4,Jaipur,1000000,4000000,10800,8,190,Saanvi Joshi,3471,29-09-2023,650,3,21,Insulated Travel Mug,650,
4,Jaipur,1000000,4000000,10800,8,199,Mira Kumar,3478,29-09-2023,650,4,21,Insulated Travel Mug,650,
4,Jaipur,1000000,4000000,10800,8,200,Tanvi Pillai,3472,29-09-2023,650,2,21,Insulated Travel Mug,650,
4,Jaipur,1000000,4000000,10800,8,201,Uday Reddy,3503,29-09-2023,500,2,24,Tote Bag with Coffee Design,500,
5,Delhi,7750000,31000000,22500,3,240,Krishna Malhotra,3492,29-09-2023,250,3,23,Customizable Coffee Coaster Set,250,
5,Delhi,7750000,31000000,22500,3,250,Rudra Joshi,3485,29-09-2023,400,5,22,Coffee Art Print,400,
5,Delhi,7750000,31000000,22500,3,250,Rudra Joshi,3494,29-09-2023,250,2,23,Customizable Coffee Coaster Set,250,
6,Mumbai,5100000,20400000,31500,2,289,Mira Agarwal,3493,29-09-2023,250,3,23,Customizable Coffee Coaster Set,250,
6,Mumbai,5100000,20400000,31500,2,295,Madhav Sinha,3490,29-09-2023,400,4,22,Coffee Art Print,400,
7,Hyderabad,2500000,10000000,22500,4,309,Shaurya Patel,3484,29-09-2023,400,2,22,Coffee Art Print,400,
9,Kolkata,3725000,14900000,16200,7,356,Rudra Kapoor,3495,29-09-2023,250,2,23,Customizable Coffee Coaster Set,250,
11,Lucknow,950000,3800000,9000,11,408,Vivaan Kumar,3499,29-09-2023,500,4,24,Tote Bag with Coffee Design,500,
12,Kanpur,775000,3100000,8100,12,447,Diya Verma,3479,29-09-2023,650,5,21,Insulated Travel Mug,650,
13,Nagpur,725000,2900000,7200,13,457,Krishna Nair,3498,29-09-2023,500,4,24,Tote Bag with Coffee Design,500,
13,Nagpur,725000,2900000,7200,13,462,Riya Mehta,3475,29-09-2023,650,4,21,Insulated Travel Mug,650,
14,Indore,825000,3300000,6300,14,480,Krishna Shukla,3486,29-09-2023,400,4,22,Coffee Art Print,400,
14,Indore,825000,3300000,6300,14,486,Saanvi Singh,3474,29-09-2023,650,3,21,Insulated Travel Mug,650,
1,Bangalore,3075000,12300000,29700,1,4,Aditi Joshi,3522,30-09-2023,250,5,23,Customizable Coffee Coaster Set,250,
1,Bangalore,3075000,12300000,29700,1,6,Aditi Verma,3519,30-09-2023,250,4,23,Customizable Coffee Coaster Set,250,
1,Bangalore,3075000,12300000,29700,1,7,Aditya Gupta,3530,30-09-2023,500,5,24,Tote Bag with Coffee Design,500,
1,Bangalore,3075000,12300000,29700,1,10,Aditya Singh,3528,30-09-2023,500,4,24,Tote Bag with Coffee Design,500,
1,Bangalore,3075000,12300000,29700,1,33,Diya Joshi,3523,30-09-2023,250,4,23,Customizable Coffee Coaster Set,250,
1,Bangalore,3075000,12300000,29700,1,37,Isha Rao,3520,30-09-2023,250,4,23,Customizable Coffee Coaster Set,250,
2,Chennai,2775000,11100000,17100,6,60,Ananya Pandey,3514,30-09-2023,400,4,22,Coffee Art Print,400,
2,Chennai,2775000,11100000,17100,6,64,Ananya Singh,3515,30-09-2023,400,5,22,Coffee Art Print,400,
2,Chennai,2775000,11100000,17100,6,78,Isha Kapoor,3524,30-09-2023,250,5,23,Customizable Coffee Coaster Set,250,
2,Chennai,2775000,11100000,17100,6,81,Isha Sharma,3511,30-09-2023,400,5,22,Coffee Art Print,400,
3,Pune,1875000,7500000,15300,9,89,Ananya Rao,3508,30-09-2023,650,5,21,Insulated Travel Mug,650,
3,Pune,1875000,7500000,15300,9,94,Arjun Patel,3513,30-09-2023,400,5,22,Coffee Art Print,400,
3,Pune,1875000,7500000,15300,9,98,Aryan Sinha,3525,30-09-2023,500,5,24,Tote Bag with Coffee Design,500,
3,Pune,1875000,7500000,15300,9,109,Ishita Kapoor,3529,30-09-2023,500,5,24,Tote Bag with Coffee Design,500,
3,Pune,1875000,7500000,15300,9,118,Riya Kumar,3506,30-09-2023,650,5,21,Insulated Travel Mug,650,
3,Pune,1875000,7500000,15300,9,120,Rudra Nair,3507,30-09-2023,650,5,21,Insulated Travel Mug,650,
3,Pune,1875000,7500000,15300,9,125,Vivaan Singh,3509,30-09-2023,650,5,21,Insulated Travel Mug,650,
4,Jaipur,1000000,4000000,10800,8,136,Aarav Reddy,3527,30-09-2023,500,2,24,Tote Bag with Coffee Design,500,
4,Jaipur,1000000,4000000,10800,8,145,Aditya Patel,3512,30-09-2023,400,2,22,Coffee Art Print,400,
4,Jaipur,1000000,4000000,10800,8,152,Aryan Chopra,3505,30-09-2023,650,2,21,Insulated Travel Mug,650,
5,Delhi,7750000,31000000,22500,3,220,Ananya Patel,3518,30-09-2023,250,4,23,Customizable Coffee Coaster Set,250,
5,Delhi,7750000,31000000,22500,3,249,Riya Verma,3521,30-09-2023,250,4,23,Customizable Coffee Coaster Set,250,
5,Delhi,7750000,31000000,22500,3,258,Vivaan Rao,3510,30-09-2023,650,3,21,Insulated Travel Mug,650,
9,Kolkata,3725000,14900000,16200,7,345,Kiara Nair,3517,30-09-2023,250,5,23,Customizable Coffee Coaster Set,250,
12,Kanpur,775000,3100000,8100,12,450,Shreya Bhatia,3516,30-09-2023,250,3,23,Customizable Coffee Coaster Set,250,
14,Indore,825000,3300000,6300,14,497,Anushka Verma,3526,30-09-2023,500,3,24,Tote Bag with Coffee Design,500,
1,Bangalore,3075000,12300000,29700,1,11,Ananya Gupta,3550,01-10-2023,400,4,22,Coffee Art Print,400,
1,Bangalore,3075000,12300000,29700,1,14,Ananya Mehta,3549,01-10-2023,400,5,22,Coffee Art Print,400,
1,Bangalore,3075000,12300000,29700,1,18,Arjun Rao,3536,01-10-2023,650,5,21,Insulated Travel Mug,650,
1,Bangalore,3075000,12300000,29700,1,21,Aryan Desai,3552,01-10-2023,250,5,23,Customizable Coffee Coaster Set,250,
2,Chennai,2775000,11100000,17100,6,41,Aarav Kapoor,3571,01-10-2023,500,5,24,Tote Bag with Coffee Design,500,
2,Chennai,2775000,11100000,17100,6,45,Aarav Sharma,3555,01-10-2023,250,4,23,Customizable Coffee Coaster Set,250,
2,Chennai,2775000,11100000,17100,6,51,Aditi Patel,3558,01-10-2023,250,4,23,Customizable Coffee Coaster Set,250,
2,Chennai,2775000,11100000,17100,6,54,Aditi Sinha,3569,01-10-2023,500,5,24,Tote Bag with Coffee Design,500,
2,Chennai,2775000,11100000,17100,6,56,Aditya Reddy,3572,01-10-2023,500,4,24,Tote Bag with Coffee Design,500,
2,Chennai,2775000,11100000,17100,6,60,Ananya Pandey,3568,01-10-2023,500,4,24,Tote Bag with Coffee Design,500,
2,Chennai,2775000,11100000,17100,6,64,Ananya Singh,3553,01-10-2023,250,5,23,Customizable Coffee Coaster Set,250,
2,Chennai,2775000,11100000,17100,6,72,Diya Agarwal,3554,01-10-2023,250,5,23,Customizable Coffee Coaster Set,250,
2,Chennai,2775000,11100000,17100,6,74,Diya Shukla,3562,01-10-2023,250,5,23,Customizable Coffee Coaster Set,250,
2,Chennai,2775000,11100000,17100,6,80,Isha Pandey,3533,01-10-2023,650,4,21,Insulated Travel Mug,650,
3,Pune,1875000,7500000,15300,9,83,Aarav Patel,3557,01-10-2023,250,4,23,Customizable Coffee Coaster Set,250,
3,Pune,1875000,7500000,15300,9,85,Aditi Mishra,3563,01-10-2023,250,4,23,Customizable Coffee Coaster Set,250,
3,Pune,1875000,7500000,15300,9,94,Arjun Patel,3548,01-10-2023,400,5,22,Coffee Art Print,400,
3,Pune,1875000,7500000,15300,9,96,Arjun Shukla,3560,01-10-2023,250,4,23,Customizable Coffee Coaster Set,250,
3,Pune,1875000,7500000,15300,9,107,Isha Nair,3566,01-10-2023,500,5,24,Tote Bag with Coffee Design,500,
3,Pune,1875000,7500000,15300,9,111,Kiara Agarwal,3575,01-10-2023,500,4,24,Tote Bag with Coffee Design,500,
3,Pune,1875000,7500000,15300,9,120,Rudra Nair,3531,01-10-2023,650,5,21,Insulated Travel Mug,650,
3,Pune,1875000,7500000,15300,9,120,Rudra Nair,3537,01-10-2023,650,5,21,Insulated Travel Mug,650,
3,Pune,1875000,7500000,15300,9,120,Rudra Nair,3559,01-10-2023,250,4,23,Customizable Coffee Coaster Set,250,
3,Pune,1875000,7500000,15300,9,127,Krishna Kumar,3538,01-10-2023,650,4,21,Insulated Travel Mug,650,
3,Pune,1875000,7500000,15300,9,128,Mira Nair,3543,01-10-2023,400,4,22,Coffee Art Print,400,
3,Pune,1875000,7500000,15300,9,130,Ayaan Patel,3540,01-10-2023,650,4,21,Insulated Travel Mug,650,
4,Jaipur,1000000,4000000,10800,8,137,Aditi Desai,3542,01-10-2023,400,3,22,Coffee Art Print,400,
4,Jaipur,1000000,4000000,10800,8,154,Aryan Kapoor,3534,01-10-2023,650,5,21,Insulated Travel Mug,650,
4,Jaipur,1000000,4000000,10800,8,173,Ishita Gupta,3547,01-10-2023,400,3,22,Coffee Art Print,400,
4,Jaipur,1000000,4000000,10800,8,202,Arjun Gupta,3546,01-10-2023,400,5,22,Coffee Art Print,400,
5,Delhi,7750000,31000000,22500,3,207,Aditi Agarwal,3567,01-10-2023,500,4,24,Tote Bag with Coffee Design,500,
5,Delhi,7750000,31000000,22500,3,209,Aditi Kumar,3532,01-10-2023,650,5,21,Insulated Travel Mug,650,
5,Delhi,7750000,31000000,22500,3,211,Aditi Singh,3573,01-10-2023,500,4,24,Tote Bag with Coffee Design,500,
5,Delhi,7750000,31000000,22500,3,250,Rudra Joshi,3541,01-10-2023,650,3,21,Insulated Travel Mug,650,
5,Delhi,7750000,31000000,22500,3,252,Saanvi Nair,3564,01-10-2023,500,3,24,Tote Bag with Coffee Design,500,
5,Delhi,7750000,31000000,22500,3,257,Vivaan Kapoor,3574,01-10-2023,500,2,24,Tote Bag with Coffee Design,500,
6,Mumbai,5100000,20400000,31500,2,273,Kiara Sharma,3565,01-10-2023,500,2,24,Tote Bag with Coffee Design,500,
6,Mumbai,5100000,20400000,31500,2,287,Vivaan Verma,3544,01-10-2023,400,2,22,Coffee Art Print,400,
7,Hyderabad,2500000,10000000,22500,4,307,Saanvi Desai,3539,01-10-2023,650,4,21,Insulated Travel Mug,650,
10,Surat,1800000,7200000,13500,10,391,Krishna Shukla,3556,01-10-2023,250,5,23,Customizable Coffee Coaster Set,250,
11,Lucknow,950000,3800000,9000,11,398,Navya Desai,3570,01-10-2023,500,4,24,Tote Bag with Coffee Design,500,
11,Lucknow,950000,3800000,9000,11,407,Vihaan Sharma,3535,01-10-2023,650,4,21,Insulated Travel Mug,650,
11,Lucknow,950000,3800000,9000,11,416,Varun Gupta,3551,01-10-2023,250,3,23,Customizable Coffee Coaster Set,250,
13,Nagpur,725000,2900000,7200,13,459,Mira Singh,3561,01-10-2023,250,4,23,Customizable Coffee Coaster Set,250,
13,Nagpur,725000,2900000,7200,13,461,Navya Kapoor,3545,01-10-2023,400,2,22,Coffee Art Print,400,
1,Bangalore,3075000,12300000,29700,1,1,Aarav Agarwal,3581,02-10-2023,600,5,4,Coffee Beans (500g),600,
1,Bangalore,3075000,12300000,29700,1,11,Ananya Gupta,3592,02-10-2023,700,5,9,Organic Green Coffee Beans (500g),700,
1,Bangalore,3075000,12300000,29700,1,18,Arjun Rao,3588,02-10-2023,1500,5,7,Specialty Coffee Subscription,1500,
1,Bangalore,3075000,12300000,29700,1,26,Dhruv Agarwal,3579,02-10-2023,900,4,2,Cold Brew Coffee Pack (6 Bottles),900,
2,Chennai,2775000,11100000,17100,6,45,Aarav Sharma,3593,02-10-2023,1800,5,10,Coffee Gift Hamper,1800,
2,Chennai,2775000,11100000,17100,6,52,Aditi Rao,3599,02-10-2023,650,4,21,Insulated Travel Mug,650,
2,Chennai,2775000,11100000,17100,6,56,Aditya Reddy,3584,02-10-2023,600,5,4,Coffee Beans (500g),600,
2,Chennai,2775000,11100000,17100,6,58,Ananya Chopra,3601,02-10-2023,650,4,21,Insulated Travel Mug,650,
2,Chennai,2775000,11100000,17100,6,60,Ananya Pandey,3585,02-10-2023,1200,4,6,French Press Coffee Set,1200,
2,Chennai,2775000,11100000,17100,6,60,Ananya Pandey,3606,02-10-2023,250,5,23,Customizable Coffee Coaster Set,250,
2,Chennai,2775000,11100000,17100,6,63,Ananya Shukla,3583,02-10-2023,600,5,4,Coffee Beans (500g),600,
2,Chennai,2775000,11100000,17100,6,65,Arjun Mishra,3609,02-10-2023,500,4,24,Tote Bag with Coffee Design,500,
2,Chennai,2775000,11100000,17100,6,67,Aryan Kumar,3608,02-10-2023,500,4,24,Tote Bag with Coffee Design,500,
2,Chennai,2775000,11100000,17100,6,69,Aryan Nair,3591,02-10-2023,700,5,9,Organic Green Coffee Beans (500g),700,
2,Chennai,2775000,11100000,17100,6,75,Isha Agarwal,3602,02-10-2023,650,5,21,Insulated Travel Mug,650,
2,Chennai,2775000,11100000,17100,6,76,Isha Chopra,3603,02-10-2023,400,5,22,Coffee Art Print,400,
2,Chennai,2775000,11100000,17100,6,80,Isha Pandey,3598,02-10-2023,650,4,21,Insulated Travel Mug,650,
3,Pune,1875000,7500000,15300,9,106,Isha Joshi,3578,02-10-2023,350,4,1,Ground Espresso Coffee (250g),350,
3,Pune,1875000,7500000,15300,9,125,Vivaan Singh,3594,02-10-2023,550,5,11,Cold Brew Concentrate (500ml),550,
3,Pune,1875000,7500000,15300,9,130,Ayaan Patel,3589,02-10-2023,750,5,8,Flavored Coffee Pods (Pack of 10),750,
3,Pune,1875000,7500000,15300,9,132,Veer Kapoor,3586,02-10-2023,1200,5,6,French Press Coffee Set,1200,
4,Jaipur,1000000,4000000,10800,8,149,Arjun Nair,3582,02-10-2023,600,3,4,Coffee Beans (500g),600,
5,Delhi,7750000,31000000,22500,3,210,Aditi Sharma,3597,02-10-2023,650,4,21,Insulated Travel Mug,650,
5,Delhi,7750000,31000000,22500,3,211,Aditi Singh,3605,02-10-2023,250,4,23,Customizable Coffee Coaster Set,250,
5,Delhi,7750000,31000000,22500,3,247,Riya Agarwal,3604,02-10-2023,250,4,23,Customizable Coffee Coaster Set,250,
5,Delhi,7750000,31000000,22500,3,251,Rudra Mehta,3590,02-10-2023,750,3,8,Flavored Coffee Pods (Pack of 10),750,
6,Mumbai,5100000,20400000,31500,2,281,Shaurya Chopra,3577,02-10-2023,350,4,1,Ground Espresso Coffee (250g),350,
6,Mumbai,5100000,20400000,31500,2,292,Mira Mehta,3580,02-10-2023,250,4,3,Instant Coffee Powder (100g),250,
11,Lucknow,950000,3800000,9000,11,402,Shaurya Agarwal,3600,02-10-2023,650,5,21,Insulated Travel Mug,650,
11,Lucknow,950000,3800000,9000,11,404,Shaurya Verma,3587,02-10-2023,1200,2,6,French Press Coffee Set,1200,
11,Lucknow,950000,3800000,9000,11,404,Shaurya Verma,3596,02-10-2023,550,2,11,Cold Brew Concentrate (500ml),550,
13,Nagpur,725000,2900000,7200,13,456,Krishna Mehta,3576,02-10-2023,350,5,1,Ground Espresso Coffee (250g),350,
13,Nagpur,725000,2900000,7200,13,463,Riya Mishra,3607,02-10-2023,250,4,23,Customizable Coffee Coaster Set,250,
14,Indore,825000,3300000,6300,14,489,Vivaan Malhotra,3595,02-10-2023,550,3,11,Cold Brew Concentrate (500ml),550,
1,Bangalore,3075000,12300000,29700,1,10,Aditya Singh,3615,03-10-2023,900,4,2,Cold Brew Coffee Pack (6 Bottles),900,
1,Bangalore,3075000,12300000,29700,1,13,Ananya Malhotra,3630,03-10-2023,1800,5,10,Coffee Gift Hamper,1800,
1,Bangalore,3075000,12300000,29700,1,14,Ananya Mehta,3629,03-10-2023,1800,4,10,Coffee Gift Hamper,1800,
1,Bangalore,3075000,12300000,29700,1,25,Aryan Singh,3610,03-10-2023,350,4,1,Ground Espresso Coffee (250g),350,
1,Bangalore,3075000,12300000,29700,1,25,Aryan Singh,3611,03-10-2023,350,5,1,Ground Espresso Coffee (250g),350,
1,Bangalore,3075000,12300000,29700,1,31,Dhruv Verma,3632,03-10-2023,550,4,11,Cold Brew Concentrate (500ml),550,
1,Bangalore,3075000,12300000,29700,1,35,Diya Reddy,3617,03-10-2023,1200,5,6,French Press Coffee Set,1200,
2,Chennai,2775000,11100000,17100,6,45,Aarav Sharma,3631,03-10-2023,550,5,11,Cold Brew Concentrate (500ml),550,
2,Chennai,2775000,11100000,17100,6,52,Aditi Rao,3633,03-10-2023,550,4,11,Cold Brew Concentrate (500ml),550,
2,Chennai,2775000,11100000,17100,6,52,Aditi Rao,3616,03-10-2023,600,4,4,Coffee Beans (500g),600,
2,Chennai,2775000,11100000,17100,6,77,Isha Desai,3624,03-10-2023,1500,4,7,Specialty Coffee Subscription,1500,
3,Pune,1875000,7500000,15300,9,93,Arjun Mehta,3628,03-10-2023,1800,4,10,Coffee Gift Hamper,1800,
3,Pune,1875000,7500000,15300,9,98,Aryan Sinha,3620,03-10-2023,1200,4,6,French Press Coffee Set,1200,
3,Pune,1875000,7500000,15300,9,104,Diya Mishra,3612,03-10-2023,350,4,1,Ground Espresso Coffee (250g),350,
3,Pune,1875000,7500000,15300,9,108,Isha Singh,3618,03-10-2023,1200,5,6,French Press Coffee Set,1200,
3,Pune,1875000,7500000,15300,9,121,Rudra Rao,3627,03-10-2023,700,4,9,Organic Green Coffee Beans (500g),700,
3,Pune,1875000,7500000,15300,9,127,Krishna Kumar,3614,03-10-2023,350,4,1,Ground Espresso Coffee (250g),350,
4,Jaipur,1000000,4000000,10800,8,142,Aditya Mehta,3613,03-10-2023,350,3,1,Ground Espresso Coffee (250g),350,
4,Jaipur,1000000,4000000,10800,8,145,Aditya Patel,3619,03-10-2023,1200,2,6,French Press Coffee Set,1200,
4,Jaipur,1000000,4000000,10800,8,168,Isha Gupta,3623,03-10-2023,1500,5,7,Specialty Coffee Subscription,1500,
4,Jaipur,1000000,4000000,10800,8,197,Krishna Reddy,3626,03-10-2023,750,5,8,Flavored Coffee Pods (Pack of 10),750,
5,Delhi,7750000,31000000,22500,3,220,Ananya Patel,3625,03-10-2023,750,5,8,Flavored Coffee Pods (Pack of 10),750,
12,Kanpur,775000,3100000,8100,12,426,Mira Desai,3621,03-10-2023,1500,5,7,Specialty Coffee Subscription,1500,
14,Indore,825000,3300000,6300,14,496,Priya Chaudhary,3622,03-10-2023,1500,5,7,Specialty Coffee Subscription,1500,
1,Bangalore,3075000,12300000,29700,1,7,Aditya Gupta,3659,04-10-2023,700,5,9,Organic Green Coffee Beans (500g),700,
1,Bangalore,3075000,12300000,29700,1,13,Ananya Malhotra,3653,04-10-2023,1500,4,7,Specialty Coffee Subscription,1500,
